Date,Close
2008-09-09,47.962
2008-09-10,47.962
2008-09-11,47.931
2008-09-12,47.775
2008-09-15,48.136
2008-09-16,47.67
2008-09-17,47.732
2008-09-18,47.054
2008-09-19,47.632
2008-09-22,47.508
2008-09-23,47.657
2008-09-24,47.651
2008-09-25,47.806
2008-09-26,47.328
2008-09-29,47.558
2008-09-30,47.017
2008-10-01,46.766
2008-10-02,47.677
2008-10-03,47.415
2008-10-06,47.035
2008-10-07,47.172
2008-10-08,46.473
2008-10-09,45.026
2008-10-10,43.653
2008-10-13,45.469
2008-10-14,46.049
2008-10-15,45.768
2008-10-16,45.762
2008-10-17,46.011
2008-10-20,45.993
2008-10-21,46.779
2008-10-22,46.991
2008-10-23,46.773
2008-10-24,46.236
2008-10-27,45.987
2008-10-28,45.631
2008-10-29,45.962
2008-10-30,45.656
2008-10-31,45.631
2008-11-03,45.988
2008-11-04,46.452
2008-11-05,46.802
2008-11-06,46.84
2008-11-07,46.74
2008-11-10,46.74
2008-11-11,46.859
2008-11-12,46.708
2008-11-13,46.708
2008-11-14,46.871
2008-11-17,46.752
2008-11-18,46.784
2008-11-19,46.947
2008-11-20,46.909
2008-11-21,46.677
2008-11-24,46.477
2008-11-25,47.279
2008-11-26,47.573
2008-11-28,47.423
2008-12-01,47.703
2008-12-02,47.993
2008-12-03,47.766
2008-12-04,47.974
2008-12-05,47.622
2008-12-08,47.414
2008-12-09,47.666
2008-12-10,47.584
2008-12-11,48.093
2008-12-12,47.842
2008-12-15,48.345
2008-12-16,48.747
2008-12-17,48.76
2008-12-18,49.106
2008-12-19,48.791
2008-12-22,49.213
2008-12-23,49.395
2008-12-24,49.354
2008-12-26,49.392
2008-12-29,49.701
2008-12-30,49.796
2008-12-31,49.859
2009-01-02,49.676
2009-01-05,49.467
2009-01-06,49.152
2009-01-07,49.303
2009-01-08,49.221
2009-01-09,49.398
2009-01-12,49.202
2009-01-13,49.467
2009-01-14,49.65
2009-01-15,49.436
2009-01-16,49.511
2009-01-20,49.297
2009-01-21,48.956
2009-01-22,49.063
2009-01-23,48.968
2009-01-26,48.804
2009-01-27,49.101
2009-01-28,49.126
2009-01-29,48.798
2009-01-30,48.823
2009-02-02,48.987
2009-02-03,48.48
2009-02-04,48.569
2009-02-05,48.677
2009-02-06,48.671
2009-02-09,48.683
2009-02-10,48.949
2009-02-11,49.127
2009-02-12,49.0
2009-02-13,48.772
2009-02-17,49.089
2009-02-18,48.899
2009-02-19,48.69
2009-02-20,48.778
2009-02-23,48.861
2009-02-24,48.823
2009-02-25,48.576
2009-02-26,48.487
2009-02-27,48.537
2009-03-02,48.617
2009-03-03,48.452
2009-03-04,48.445
2009-03-05,48.668
2009-03-06,48.464
2009-03-09,48.286
2009-03-10,48.337
2009-03-11,48.439
2009-03-12,48.547
2009-03-13,48.509
2009-03-16,48.477
2009-03-17,48.369
2009-03-18,49.228
2009-03-19,49.196
2009-03-20,48.973
2009-03-23,48.859
2009-03-24,48.833
2009-03-25,48.668
2009-03-26,48.833
2009-03-27,48.954
2009-03-30,49.049
2009-03-31,49.069
2009-04-01,49.169
2009-04-02,49.074
2009-04-03,48.812
2009-04-06,48.863
2009-04-07,48.959
2009-04-08,49.189
2009-04-09,49.131
2009-04-13,49.208
2009-04-14,49.335
2009-04-15,49.406
2009-04-16,49.31
2009-04-17,49.048
2009-04-20,49.291
2009-04-21,49.195
2009-04-22,49.284
2009-04-23,49.323
2009-04-24,49.297
2009-04-27,49.406
2009-04-28,49.227
2009-04-29,49.157
2009-04-30,49.297
2009-05-01,49.213
2009-05-04,49.251
2009-05-05,49.245
2009-05-06,49.456
2009-05-07,49.283
2009-05-08,49.405
2009-05-11,49.61
2009-05-12,49.59
2009-05-13,49.738
2009-05-14,49.719
2009-05-15,49.706
2009-05-18,49.558
2009-05-19,49.667
2009-05-20,49.815
2009-05-21,49.558
2009-05-22,49.546
2009-05-26,49.443
2009-05-27,49.148
2009-05-28,49.277
2009-05-29,49.629
2009-06-01,49.293
2009-06-02,49.48
2009-06-03,49.647
2009-06-04,49.338
2009-06-05,49.004
2009-06-08,48.901
2009-06-09,49.036
2009-06-10,48.914
2009-06-11,49.152
2009-06-12,49.28
2009-06-15,49.377
2009-06-16,49.608
2009-06-17,49.583
2009-06-18,49.216
2009-06-19,49.332
2009-06-22,49.448
2009-06-23,49.673
2009-06-24,49.563
2009-06-25,49.904
2009-06-26,49.93
2009-06-29,50.02
2009-06-30,49.936
2009-07-01,49.906
2009-07-02,49.926
2009-07-06,49.887
2009-07-07,49.99
2009-07-08,50.332
2009-07-09,50.184
2009-07-10,50.364
2009-07-13,50.28
2009-07-14,50.132
2009-07-15,49.881
2009-07-16,50.1
2009-07-17,49.971
2009-07-20,50.132
2009-07-21,50.435
2009-07-22,50.326
2009-07-23,50.158
2009-07-24,50.177
2009-07-27,50.113
2009-07-28,50.164
2009-07-29,50.145
2009-07-30,50.371
2009-07-31,50.59
2009-08-03,50.428
2009-08-04,50.383
2009-08-05,50.267
2009-08-06,50.299
2009-08-07,49.949
2009-08-10,50.357
2009-08-11,50.454
2009-08-12,50.422
2009-08-13,50.551
2009-08-14,50.707
2009-08-17,50.849
2009-08-18,50.778
2009-08-19,50.836
2009-08-20,50.907
2009-08-21,50.745
2009-08-24,50.842
2009-08-25,50.927
2009-08-26,50.959
2009-08-27,50.901
2009-08-28,51.004
2009-08-31,51.101
2009-09-01,51.16
2009-09-02,51.271
2009-09-03,51.18
2009-09-04,51.128
2009-09-08,51.102
2009-09-09,51.186
2009-09-10,51.381
2009-09-11,51.407
2009-09-14,51.212
2009-09-15,51.251
2009-09-16,51.264
2009-09-17,51.414
2009-09-18,51.355
2009-09-21,51.316
2009-09-22,51.251
2009-09-23,51.401
2009-09-24,51.427
2009-09-25,51.589
2009-09-28,51.615
2009-09-29,51.615
2009-09-30,51.615
2009-10-01,51.848
2009-10-02,51.692
2009-10-05,51.77
2009-10-06,51.828
2009-10-07,51.855
2009-10-08,51.835
2009-10-09,51.457
2009-10-12,51.633
2009-10-13,51.672
2009-10-14,51.451
2009-10-15,51.464
2009-10-16,51.483
2009-10-19,51.555
2009-10-20,51.659
2009-10-21,51.653
2009-10-22,51.607
2009-10-23,51.451
2009-10-26,51.386
2009-10-27,51.568
2009-10-28,51.516
2009-10-29,51.542
2009-10-30,51.757
2009-11-02,51.713
2009-11-03,51.622
2009-11-04,51.609
2009-11-05,51.654
2009-11-06,51.667
2009-11-09,51.772
2009-11-10,51.791
2009-11-11,51.922
2009-11-12,51.981
2009-11-13,51.948
2009-11-16,52.079
2009-11-17,52.066
2009-11-18,52.079
2009-11-19,52.118
2009-11-20,52.092
2009-11-23,52.131
2009-11-24,52.262
2009-11-25,52.366
2009-11-27,52.458
2009-11-30,52.432
2009-12-01,52.356
2009-12-02,52.284
2009-12-03,52.232
2009-12-04,52.016
2009-12-07,52.153
2009-12-08,52.238
2009-12-09,52.186
2009-12-10,52.114
2009-12-11,52.055
2009-12-14,52.009
2009-12-15,51.963
2009-12-16,51.989
2009-12-17,52.134
2009-12-18,52.12
2009-12-21,51.878
2009-12-22,51.767
2009-12-23,51.76
2009-12-24,51.55
2009-12-28,51.606
2009-12-29,51.639
2009-12-30,51.711
2009-12-31,51.672
2010-01-04,51.731
2010-01-05,51.882
2010-01-06,51.863
2010-01-07,51.823
2010-01-08,51.876
2010-01-11,51.895
2010-01-12,52.093
2010-01-13,51.974
2010-01-14,52.099
2010-01-15,52.132
2010-01-19,52.106
2010-01-20,52.231
2010-01-21,52.29
2010-01-22,52.27
2010-01-25,52.198
2010-01-26,52.323
2010-01-27,52.25
2010-01-28,52.27
2010-01-29,52.336
2010-02-01,52.302
2010-02-02,52.335
2010-02-03,52.302
2010-02-04,52.401
2010-02-05,52.486
2010-02-08,52.493
2010-02-09,52.387
2010-02-10,52.269
2010-02-11,52.183
2010-02-12,52.256
2010-02-16,52.321
2010-02-17,52.203
2010-02-18,52.13
2010-02-19,52.13
2010-02-22,52.11
2010-02-23,52.308
2010-02-24,52.374
2010-02-25,52.447
2010-02-26,52.506
2010-03-01,52.562
2010-03-02,52.601
2010-03-03,52.608
2010-03-04,52.648
2010-03-05,52.568
2010-03-08,52.482
2010-03-09,52.515
2010-03-10,52.476
2010-03-11,52.469
2010-03-12,52.489
2010-03-15,52.562
2010-03-16,52.654
2010-03-17,52.668
2010-03-18,52.575
2010-03-19,52.615
2010-03-22,52.668
2010-03-23,52.668
2010-03-24,52.403
2010-03-25,52.238
2010-03-26,52.35
2010-03-29,52.238
2010-03-30,52.343
2010-03-31,52.39
2010-04-01,52.373
2010-04-05,52.068
2010-04-06,52.108
2010-04-07,52.307
2010-04-08,52.28
2010-04-09,52.38
2010-04-12,52.433
2010-04-13,52.539
2010-04-14,52.499
2010-04-15,52.579
2010-04-16,52.692
2010-04-19,52.625
2010-04-20,52.678
2010-04-21,52.718
2010-04-22,52.685
2010-04-23,52.645
2010-04-26,52.619
2010-04-27,52.811
2010-04-28,52.778
2010-04-29,52.798
2010-04-30,52.95
2010-05-03,52.922
2010-05-04,53.075
2010-05-05,53.101
2010-05-06,53.308
2010-05-07,53.175
2010-05-10,53.115
2010-05-11,53.188
2010-05-12,53.042
2010-05-13,53.141
2010-05-14,53.321
2010-05-17,53.328
2010-05-18,53.527
2010-05-19,53.541
2010-05-20,53.634
2010-05-21,53.707
2010-05-24,53.7
2010-05-25,53.714
2010-05-26,53.647
2010-05-27,53.441
2010-05-28,53.547
2010-06-01,53.59
2010-06-02,53.543
2010-06-03,53.483
2010-06-04,53.63
2010-06-07,53.797
2010-06-08,53.777
2010-06-09,53.777
2010-06-10,53.557
2010-06-11,53.643
2010-06-14,53.657
2010-06-15,53.563
2010-06-16,53.69
2010-06-17,53.837
2010-06-18,53.817
2010-06-21,53.83
2010-06-22,53.957
2010-06-23,54.091
2010-06-24,54.017
2010-06-25,54.084
2010-06-28,54.184
2010-06-29,54.311
2010-06-30,54.324
2010-07-01,54.35
2010-07-02,54.317
2010-07-06,54.451
2010-07-07,54.384
2010-07-08,54.344
2010-07-09,54.284
2010-07-12,54.304
2010-07-13,54.21
2010-07-14,54.35
2010-07-15,54.404
2010-07-16,54.585
2010-07-19,54.525
2010-07-20,54.518
2010-07-21,54.712
2010-07-22,54.652
2010-07-23,54.558
2010-07-26,54.585
2010-07-27,54.558
2010-07-28,54.652
2010-07-29,54.712
2010-07-30,54.792
2010-08-02,54.78
2010-08-03,54.928
2010-08-04,54.82
2010-08-05,54.908
2010-08-06,55.069
2010-08-09,55.002
2010-08-10,55.116
2010-08-11,55.156
2010-08-12,55.055
2010-08-13,55.21
2010-08-16,55.418
2010-08-17,55.337
2010-08-18,55.304
2010-08-19,55.431
2010-08-20,55.358
2010-08-23,55.391
2010-08-24,55.586
2010-08-25,55.512
2010-08-26,55.559
2010-08-27,55.304
2010-08-30,55.552
2010-08-31,55.646
2010-09-01,55.469
2010-09-02,55.361
2010-09-03,55.26
2010-09-07,55.495
2010-09-08,55.341
2010-09-09,55.132
2010-09-10,55.065
2010-09-13,55.206
2010-09-14,55.287
2010-09-15,55.233
2010-09-16,55.145
2010-09-17,55.199
2010-09-20,55.24
2010-09-21,55.442
2010-09-22,55.489
2010-09-23,55.502
2010-09-24,55.374
2010-09-27,55.61
2010-09-28,55.731
2010-09-29,55.671
2010-09-30,55.644
2010-10-01,55.598
2010-10-04,55.74
2010-10-05,55.754
2010-10-06,55.882
2010-10-07,55.976
2010-10-08,55.909
2010-10-11,55.889
2010-10-12,55.835
2010-10-13,55.922
2010-10-14,55.706
2010-10-15,55.578
2010-10-18,55.787
2010-10-19,55.868
2010-10-20,55.848
2010-10-21,55.801
2010-10-22,55.767
2010-10-25,55.801
2010-10-26,55.646
2010-10-27,55.531
2010-10-28,55.72
2010-10-29,55.821
2010-11-01,55.82
2010-11-02,55.914
2010-11-03,55.975
2010-11-04,56.151
2010-11-05,55.914
2010-11-08,55.928
2010-11-09,55.644
2010-11-10,55.623
2010-11-11,55.644
2010-11-12,55.393
2010-11-15,55.129
2010-11-16,55.312
2010-11-17,55.326
2010-11-18,55.326
2010-11-19,55.339
2010-11-22,55.502
2010-11-23,55.515
2010-11-24,55.251
2010-11-26,55.38
2010-11-29,55.42
2010-11-30,55.441
2010-12-01,55.101
2010-12-02,55.054
2010-12-03,55.142
2010-12-06,55.325
2010-12-07,54.925
2010-12-08,54.64
2010-12-09,54.687
2010-12-10,54.511
2010-12-13,54.653
2010-12-14,54.307
2010-12-15,54.138
2010-12-16,54.26
2010-12-17,54.592
2010-12-20,54.626
2010-12-21,54.687
2010-12-22,54.626
2010-12-23,54.565
2010-12-27,54.718
2010-12-28,54.362
2010-12-29,54.683
2010-12-30,54.69
2010-12-31,54.875
2011-01-03,54.807
2011-01-04,54.813
2011-01-05,54.574
2011-01-06,54.622
2011-01-07,54.827
2011-01-10,54.957
2011-01-11,54.848
2011-01-12,54.813
2011-01-13,54.984
2011-01-14,54.909
2011-01-18,54.854
2011-01-19,54.923
2011-01-20,54.718
2011-01-21,54.827
2011-01-24,54.82
2011-01-25,54.964
2011-01-26,54.772
2011-01-27,54.882
2011-01-28,54.998
2011-01-31,54.923
2011-02-01,54.816
2011-02-02,54.755
2011-02-03,54.57
2011-02-04,54.385
2011-02-07,54.391
2011-02-08,54.22
2011-02-09,54.35
2011-02-10,54.179
2011-02-11,54.364
2011-02-14,54.426
2011-02-15,54.501
2011-02-16,54.522
2011-02-17,54.604
2011-02-18,54.604
2011-02-22,54.81
2011-02-23,54.803
2011-02-24,54.858
2011-02-25,55.008
2011-02-28,55.084
2011-03-01,55.058
2011-03-02,54.948
2011-03-03,54.728
2011-03-04,54.913
2011-03-07,54.906
2011-03-08,54.858
2011-03-09,54.955
2011-03-10,55.209
2011-03-11,55.216
2011-03-14,55.271
2011-03-15,55.305
2011-03-16,55.566
2011-03-17,55.484
2011-03-18,55.477
2011-03-21,55.319
2011-03-22,55.298
2011-03-23,55.278
2011-03-24,55.188
2011-03-25,55.113
2011-03-28,55.065
2011-03-29,54.968
2011-03-30,55.065
2011-03-31,55.003
2011-04-01,55.07
2011-04-04,55.139
2011-04-05,55.015
2011-04-06,54.932
2011-04-07,54.919
2011-04-08,54.884
2011-04-11,54.891
2011-04-12,55.084
2011-04-13,55.187
2011-04-14,55.16
2011-04-15,55.332
2011-04-18,55.394
2011-04-19,55.484
2011-04-20,55.408
2011-04-21,55.449
2011-04-25,55.484
2011-04-26,55.656
2011-04-27,55.629
2011-04-28,55.732
2011-04-29,55.808
2011-05-02,55.824
2011-05-03,55.886
2011-05-04,55.955
2011-05-05,56.079
2011-05-06,56.121
2011-05-09,56.169
2011-05-10,56.024
2011-05-11,56.093
2011-05-12,56.038
2011-05-13,56.121
2011-05-16,56.252
2011-05-17,56.342
2011-05-18,56.183
2011-05-19,56.162
2011-05-20,56.211
2011-05-23,56.245
2011-05-24,56.28
2011-05-25,56.301
2011-05-26,56.377
2011-05-27,56.397
2011-05-31,56.467
2011-06-01,56.74
2011-06-02,56.511
2011-06-03,56.608
2011-06-06,56.573
2011-06-07,56.643
2011-06-08,56.754
2011-06-09,56.622
2011-06-10,56.691
2011-06-13,56.636
2011-06-14,56.4
2011-06-15,56.629
2011-06-16,56.663
2011-06-17,56.719
2011-06-20,56.65
2011-06-21,56.663
2011-06-22,56.677
2011-06-23,56.816
2011-06-24,56.871
2011-06-27,56.705
2011-06-28,56.497
2011-06-29,56.372
2011-06-30,56.254
2011-07-01,56.28
2011-07-05,56.468
2011-07-06,56.503
2011-07-07,56.384
2011-07-08,56.676
2011-07-11,56.843
2011-07-12,56.899
2011-07-13,56.975
2011-07-14,56.76
2011-07-15,56.864
2011-07-18,56.788
2011-07-19,56.94
2011-07-20,56.85
2011-07-21,56.725
2011-07-22,56.878
2011-07-25,56.69
2011-07-26,56.829
2011-07-27,56.711
2011-07-28,56.878
2011-07-29,57.17
2011-08-01,57.352
2011-08-02,57.596
2011-08-03,57.637
2011-08-04,57.986
2011-08-05,57.61
2011-08-08,57.881
2011-08-09,58.083
2011-08-10,58.543
2011-08-11,57.979
2011-08-12,58.167
2011-08-15,58.069
2011-08-16,58.244
2011-08-17,58.348
2011-08-18,58.474
2011-08-19,58.529
2011-08-22,58.397
2011-08-23,58.223
2011-08-24,57.888
2011-08-25,58.049
2011-08-26,58.118
2011-08-29,57.979
2011-08-30,58.195
2011-08-31,58.118
2011-09-01,58.365
2011-09-02,58.526
2011-09-06,58.609
2011-09-07,58.477
2011-09-08,58.553
2011-09-09,58.602
2011-09-12,58.428
2011-09-13,58.365
2011-09-14,58.491
2011-09-15,58.379
2011-09-16,58.358
2011-09-19,58.54
2011-09-20,58.616
2011-09-21,58.777
2011-09-22,58.917
2011-09-23,58.721
2011-09-26,58.54
2011-09-27,58.421
2011-09-28,58.295
2011-09-29,58.288
2011-09-30,58.505
2011-10-03,58.837
2011-10-04,58.605
2011-10-05,58.353
2011-10-06,58.318
2011-10-07,58.192
2011-10-10,58.108
2011-10-11,58.08
2011-10-12,58.066
2011-10-13,58.136
2011-10-14,58.031
2011-10-17,58.234
2011-10-18,58.171
2011-10-19,58.325
2011-10-20,58.297
2011-10-21,58.206
2011-10-24,58.248
2011-10-25,58.549
2011-10-26,58.402
2011-10-27,58.101
2011-10-28,58.311
2011-10-31,58.57
2011-11-01,59.006
2011-11-02,58.971
2011-11-03,58.823
2011-11-04,58.908
2011-11-07,58.922
2011-11-08,58.739
2011-11-09,58.809
2011-11-10,58.739
2011-11-11,58.697
2011-11-14,58.704
2011-11-15,58.669
2011-11-16,58.781
2011-11-17,58.753
2011-11-18,58.718
2011-11-21,58.704
2011-11-22,58.767
2011-11-23,58.83
2011-11-25,58.746
2011-11-28,58.746
2011-11-29,58.662
2011-11-30,58.535
2011-12-01,58.516
2011-12-02,58.706
2011-12-05,58.713
2011-12-06,58.636
2011-12-07,58.713
2011-12-08,58.847
2011-12-09,58.706
2011-12-12,58.77
2011-12-13,58.918
2011-12-14,59.03
2011-12-15,59.002
2011-12-16,59.164
2011-12-19,59.143
2011-12-20,59.023
2011-12-21,58.861
2011-12-22,58.974
2011-12-23,59.049
2011-12-27,58.907
2011-12-28,59.134
2011-12-29,59.184
2011-12-30,59.226
2012-01-03,59.042
2012-01-04,59.07
2012-01-05,59.049
2012-01-06,59.084
2012-01-09,59.134
2012-01-10,59.106
2012-01-11,59.248
2012-01-12,59.162
2012-01-13,59.34
2012-01-17,59.29
2012-01-18,59.276
2012-01-19,59.219
2012-01-20,59.106
2012-01-23,59.035
2012-01-24,59.049
2012-01-25,59.219
2012-01-26,59.375
2012-01-27,59.481
2012-01-30,59.552
2012-01-31,59.602
2012-02-01,59.541
2012-02-02,59.633
2012-02-03,59.555
2012-02-06,59.584
2012-02-07,59.505
2012-02-08,59.434
2012-02-09,59.441
2012-02-10,59.484
2012-02-13,59.477
2012-02-14,59.555
2012-02-15,59.477
2012-02-16,59.484
2012-02-17,59.349
2012-02-21,59.313
2012-02-22,59.512
2012-02-23,59.541
2012-02-24,59.584
2012-02-27,59.69
2012-02-28,59.683
2012-02-29,59.626
2012-03-01,59.53
2012-03-02,59.651
2012-03-05,59.53
2012-03-06,59.63
2012-03-07,59.644
2012-03-08,59.551
2012-03-09,59.494
2012-03-12,59.537
2012-03-13,59.359
2012-03-14,59.01
2012-03-15,59.024
2012-03-16,59.017
2012-03-19,58.86
2012-03-20,58.875
2012-03-21,59.046
2012-03-22,59.131
2012-03-23,59.238
2012-03-26,59.231
2012-03-27,59.331
2012-03-28,59.316
2012-03-29,59.445
2012-03-30,59.323
2012-04-02,59.321
2012-04-03,59.099
2012-04-04,59.263
2012-04-05,59.378
2012-04-09,59.585
2012-04-10,59.757
2012-04-11,59.671
2012-04-12,59.678
2012-04-13,59.828
2012-04-16,59.828
2012-04-17,59.821
2012-04-18,59.864
2012-04-19,59.849
2012-04-20,59.842
2012-04-23,59.914
